u

Блок 1Aerogel
Название блока данных:     Aerogel
Дата регистрации данных:   03.05.2024
Время регистрации данных:  13-17-06
Комментарий пользователя:  Aerogel
Прибор:        P-20X8
Номер канала:  1

Цикл 2, Шаг 1
Физический номер цикла: 2
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 681
Время, с.,                   Потенциал, В,                   Ток, А
168                0,644425988197                0,001300146454                
169                0,647670984268                0,001300146454                
170                0,65113401413                0,001300146454                
171                0,654380023479                0,001300146454                
172                0,657625973225                0,001300146454                
173                0,661087989807                0,001300146454                
174                0,664333999157                0,001300146454                
175                0,667580008507                0,001300146454                
176                0,670826017857                0,001300146454                
177                0,673855006695                0,001300146454                
178                0,677101016045                0,001300146454                
179                0,680131018162                0,001300146454                
180                0,683377027512                0,001300146454                
181                0,68640601635                0,001300146454                
182                0,689436018467                0,001300146454                
183                0,692249000072                0,001300146454                
184                0,695277988911                0,001300146454                
185                0,698091983795                0,001300146454                
186                0,700905025005                0,001300146454                
187                0,703718006611                0,001300146454                
188                0,706530988216                0,001300146454                
189                0,709344029427                0,001300146454                
190                0,711941003799                0,001300146454                
191                0,714537978172                0,001300146454                
192                0,717133998871                0,001300146454                
193                0,719730973244                0,001300146454                
194                0,72211098671                0,001300146454                
195                0,724708020687                0,001300146454                
196                0,72687202692                0,001300146454                
197                0,729251980782                0,001300146454                
198                0,731633007526                0,001300146454                
199                0,73379701376                0,001300146454                
200                0,735961019993                0,001300146454                
201                0,738125026226                0,001300146454                
202                0,740288972855                0,001300146454                
203                0,742236018181                0,001300146454                
204                0,744184017181                0,001300146454                
205                0,746131002903                0,001300146454                
206                0,748079001904                0,001300146454                
207                0,749809980392                0,001300146454                
208                0,751757979393                0,001300146454                
209                0,753489017487                0,001300146454                
210                0,755219995975                0,001300146454                
211                0,756950974464                0,001300146454                
212                0,758466005325                0,001300146454                
213                0,760196983814                0,001300146454                
214                0,761712014675                0,001300146454                
215                0,763226985931                0,001300146454                
216                0,764958024025                0,001300146454                
217                0,76625597477                0,001300146454                
218                0,76777100563                0,001300146454                
219                0,769285976887                0,001300146454                
220                0,770583987236                0,001300146454                
221                0,772099018097                0,001300146454                
222                0,773397028446                0,001300146454                
223                0,774911999702                0,001300146454                
224                0,776210010052                0,001300146454                
225                0,777508974075                0,001300146454                
226                0,778806984425                0,001300146454                
227                0,780104994774                0,001300146454                
228                0,78118699789                0,001300146454                
229                0,782486021519                0,001300146454                
230                0,783783972263                0,001300146454                
231                0,78486597538                0,001300146454                
232                0,786163985729                0,001300146454                
233                0,787245988846                0,001300146454                
234                0,788327991962                0,001300146454                
235                0,789627015591                0,001300146454                
236                0,790709018707                0,001300146454                
237                0,791791021824                0,001300146454                
238                0,79287302494                0,001300146454                
239                0,793955028057                0,001300146454                
240                0,795036971569                0,001300146454                
241                0,796118974686                0,001300146454                
242                0,797200977802                0,001300146454                
243                0,798066020012                0,001300146454                
244                0,799148023129                0,001300146454                
245                0,799796998501                0,001300146454                

Цикл 3, Шаг 2
Физический номер цикла: 3
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 198
Время, с.,                   Потенциал, В,                   Ток, А
1                0,794820010662                -0,001299731084                
2                0,78767901659                -0,001299731084                
3                0,78118699789                -0,001299731084                
4                0,774911999702                -0,001299731084                
5                0,768853008747                -0,001299731084                
6                0,763010025024                -0,001299731084                
7                0,757167994976                -0,001299731084                
8                0,751541018486                -0,001299731084                
9                0,746131002903                -0,001299731084                
10                0,74072098732                -0,001299731084                
11                0,735527992249                -0,001299731084                
12                0,730333983898                -0,001299731084                
13                0,725140988827                -0,001299731084                
14                0,719946980476                -0,001299731084                
15                0,714969992638                -0,001299731084                
16                0,710210025311                -0,001299731084                
17                0,705232977867                -0,001299731084                
18                0,700471997261                -0,001299731084                
19                0,695495009422                -0,001299731084                
20                0,690734028816                -0,001299731084                
21                0,686190009117                -0,001299731084                
22                0,681429028511                -0,001299731084                
23                0,676885008812                -0,001299731084                
24                0,672124028206                -0,001299731084                
25                0,667580008507                -0,001299731084                
26                0,663035988808                -0,001299731084                
27                0,658491015434                -0,001299731084                
28                0,653946995735                -0,001299814088                
29                0,649402976036                -0,001299731084                
30                0,644858002663                -0,001299731084                
31                0,640529990196                -0,001299731084                
32                0,635985970497                -0,001299731084                
33                0,631658017635                -0,001299731084                
34                0,627113997936                -0,001299731084                
35                0,62278598547                -0,001299731084                
36                0,618457973003                -0,001299814088                
37                0,613914012909                -0,001299814088                
38                0,609586000443                -0,001299814088                
39                0,605257987976                -0,001299731084                
40                0,60092997551                -0,001299814088                
41                0,596602022648                -0,001299731084                
42                0,592274010181                -0,001299814088                
43                0,587945997715                -0,001299814088                
44                0,583617985249                -0,001299814088                
45                0,579506993294                -0,001299814088                
46                0,575178980827                -0,001299814088                
47                0,570851027966                -0,001299814088                
48                0,566739976406                -0,001299814088                
49                0,562412023544                -0,001299814088                
50                0,558084011078                -0,001299814088                
51                0,553972005844                -0,001299814088                
52                0,549643993378                -0,001299814088                
53                0,545533001423                -0,001299814088                
54                0,541420996189                -0,001299814088                
55                0,537092983723                -0,001299814088                
56                0,532981991768                -0,001299814088                
57                0,528869986534                -0,001299814088                
58                0,524541974068                -0,001299814088                
59                0,520430982113                -0,001299814088                
60                0,516318976879                -0,001299814088                
61                0,512207984924                -0,001299814088                
62                0,508095979691                -0,001299814088                
63                0,503768026829                -0,001299814088                
64                0,499657005072                -0,001299814088                
65                0,495544999838                -0,001299814088                
66                0,491434007883                -0,001299814088                
67                0,487322002649                -0,001299814088                
68                0,483211010695                -0,001299814088                
69                0,479099005461                -0,001299814088                
70                0,475203990936                -0,001299814088                
71                0,471092998981                -0,001299814088                
72                0,466980993748                -0,001299814088                
73                0,462870001793                -0,001299814088                
74                0,458757996559                -0,001299814088                
75                0,454647004604                -0,001299814088                
76                0,45075199008                -0,001299814088                
77                0,446640014648                -0,001299814088                
78                0,442528992891                -0,001299814088                
79                0,43863299489                -0,001299814088                
80                0,434522002935                -0,001299814088                
81                0,430409997702                -0,001299814088                
82                0,42651501298                -0,001299814088                
83                0,422403991222                -0,001299814088                
84                0,4185090065                -0,001299814088                
85                0,414397001266                -0,001299814088                
86                0,410501986742                -0,001299814088                
87                0,406390994787                -0,001299814088                
88                0,402494996786                -0,001299814088                
89                0,398600012064                -0,001299814088                
90                0,39470499754                -0,001299814088                
91                0,390594005585                -0,001299814088                
92                0,38669899106                -0,001299814088                
93                0,382586985826                -0,001299814088                
94                0,378692001104                -0,001299814088                
95                0,37479698658                -0,001299814088                
96                0,370902001858                -0,001299814088                
97                0,367006987333                -0,001299814088                
98                0,363110989332                -0,001299814088                
99                0,358999997377                -0,001299814088                
100                0,355105012655                -0,001299814088                
101                0,351209998131                -0,001299814088                
102                0,347315013409                -0,001299814088                
103                0,343418985605                -0,001299814088                
104                0,339524000883                -0,001299814088                
105                0,335628986359                -0,001299814088                
106                0,331734001637                -0,001299814088                
107                0,327838987112                -0,001299814088                
108                0,32394400239                -0,001299814088                
109                0,320048987865                -0,001299814088                
110                0,316370010376                -0,001299814088                
111                0,312474995852                -0,001299814088                
112                0,308580011129                -0,001299814088                
113                0,304684996605                -0,001299814088                
114                0,300790011883                -0,001299814088                
115                0,297111004591                -0,001299814088                
116                0,293215990067                -0,001299814088                
117                0,289321005344                -0,001299814088                
118                0,285641998053                -0,001299814088                
119                0,28174701333                -0,001299814088                
120                0,277851998806                -0,001299814088                
121                0,274172991514                -0,001299814088                
122                0,270278006792                -0,001299814088                
123                0,2665989995                -0,001299814088                
124                0,262704014778                -0,001299814088                
125                0,259025007486                -0,001299814088                
126                0,255347013474                -0,001299814088                
127                0,25145098567                -0,001299814088                
128                0,247773006558                -0,001299814088                
129                0,243878006935                -0,001299814088                
130                0,240198999643                -0,001299814088                
131                0,236520007253                -0,001299814088                
132                0,232624992728                -0,001299814088                
133                0,228946000338                -0,001299814088                
134                0,225268006325                -0,001299814088                
135                0,221371993423                -0,001299814088                
136                0,21769399941                -0,001299814088                
137                0,214015007019                -0,001299814088                
138                0,210335999727                -0,001299814088                
139                0,206658005714                -0,001299814088                
140                0,202978998423                -0,001299814088                
141                0,199300006032                -0,001299814088                
142                0,19562099874                -0,001299814088                
143                0,191725999117                -0,001299814088                
144                0,188048005104                -0,001299897209                
145                0,184368997812                -0,001299814088                
146                0,180906996131                -0,001299814088                
147                0,17722800374                -0,001299814088                
148                0,173548996449                -0,001299814088                
149                0,169870004058                -0,001299814088                
150                0,166191995144                -0,001299814088                
151                0,162513002753                -0,001299814088                
152                0,158833995461                -0,001299814088                
153                0,15537199378                -0,001299814088                
154                0,15169300139                -0,001299814088                
155                0,148013994098                -0,001299814088                
156                0,144336000085                -0,001299814088                
157                0,140873000026                -0,001299814088                
158                0,137195006013                -0,001299814088                
159                0,133515998721                -0,001299814088                
160                0,13005399704                -0,001299814088                
161                0,126375004649                -0,001299814088                
162                0,122913002968                -0,001299814088                
163                0,119234003127                -0,001299814088                
164                0,115772001445                -0,001299814088                
165                0,112093001604                -0,001299814088                
166                0,108630001545                -0,001299814088                
167                0,104952000082                -0,001299897209                
168                0,101489000022                -0,001299897209                
169                0,098026998341                -0,001299897209                
170                0,0943479985                -0,001299897209                
171                0,090885996819                -0,001299897209                
172                0,087424002588                -0,001299897209                
173                0,083961002529                -0,001299897209                
174                0,080283001065                -0,001299897209                
175                0,076820001006                -0,001299897209                
176                0,073357999325                -0,001299897209                
177                0,069895997643                -0,001299814088                
178                0,066432997584                -0,001299897209                
179                0,062971003354                -0,001299897209                
180                0,059509001672                -0,001299897209                
181                0,056046001613                -0,001299897209                
182                0,052583999932                -0,001299897209                
183                0,04912199825                -0,001299897209                
184                0,045658998191                -0,001299897209                
185                0,042197000235                -0,001299897209                
186                0,038950998336                -0,001299897209                
187                0,03548900038                -0,001299897209                
188                0,032026998699                -0,001299897209                
189                0,028564000502                -0,001299897209                
190                0,025318000466                -0,001299897209                
191                0,021856000647                -0,001299897209                
192                0,01861000061                -0,001299897209                
193                0,01514799986                -0,001299897209                
194                0,011901999824                -0,001299897209                
195                0,008438999765                -0,001299897209                
196                0,005193000194                -0,001299897209                
197                0,001731000026                -0,001299897209                
198                0                -0,001299897209                
u

Блок 3Aerogel
Название блока данных:     Aerogel
Дата регистрации данных:   03.05.2024
Время регистрации данных:  13-17-06
Комментарий пользователя:  Aerogel
Прибор:        P-20X8
Номер канала:  1

Цикл 4, Шаг 1
Физический номер цикла: 4
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 203
Время, с.,                   Потенциал, В,                   Ток, А
0,20000000298                0,009305000305                0,006402363535                
0,40000000596                0,014715000056                0,006403196137                
0,600000023842                0,01947600022                0,006402363535                
0,800000011921                0,02401999943                0,006402363535                
1                0,028564000502                0,006402363535                
1,200000047684                0,03289199993                0,006402363535                
1,399999976158                0,037436001003                0,006402363535                
1,600000023842                0,041763998568                0,006402363535                
1,799999952316                0,046091999859                0,006402363535                
2                0,050204001367                0,006402363535                
2,200000047684                0,054531998932                0,006403196137                
2,400000095367                0,058860000223                0,006402363535                
2,599999904633                0,062971003354                0,006402363535                
2,799999952316                0,067299000919                0,006402363535                
3                0,071410000324                0,006402363535                
3,200000047684                0,075521998107                0,006402363535                
3,400000095367                0,079634003341                0,006402363535                
3,599999904633                0,083961002529                0,006402363535                
3,799999952316                0,088073000312                0,006402363535                
4                0,092183999717                0,006402363535                
4,199999809265                0,0962959975                0,006402363535                
4,400000095367                0,100406996906                0,006402363535                
4,599999904633                0,10451900214                0,006402363535                
4,800000190735                0,108630001545                0,006402363535                
5                0,112741999328                0,006402363535                
5,199999809265                0,116853997111                0,006402363535                
5,400000095367                0,120964996517                0,006402363535                
5,599999904633                0,1250769943                0,006402363535                
5,800000190735                0,128971993923                0,006402363535                
6                0,133083000779                0,006403196137                
6,199999809265                0,137195006013                0,006402363535                
6,400000095367                0,141305997968                0,006402363535                
6,599999904633                0,145418003201                0,006402363535                
6,800000190735                0,149528995156                0,006402363535                
7                0,15342399478                0,006402363535                
7,199999809265                0,157536000013                0,006402363535                
7,400000095367                0,161647006869                0,006402363535                
7,599999904633                0,165758997202                0,006402363535                
7,800000190735                0,169653996825                0,006402363535                
8                0,173766002059                0,006402363535                
8,199999809265                0,177876994014                0,006402363535                
8,39999961853                0,181771993637                0,006402363535                
8,60000038147                0,185883998871                0,006402363535                
8,800000190735                0,189995005727                0,006402363535                
9                0,19389000535                0,006402363535                
9,199999809265                0,198001995683                0,006402363535                
9,39999961853                0,202113002539                0,006402363535                
9,60000038147                0,206008002162                0,006402363535                
9,800000190735                0,210120007396                0,006402363535                
10                0,214015007019                0,006402363535                
10,199999809265                0,218126997352                0,006402363535                
10,39999961853                0,222238004208                0,006402363535                
10,60000038147                0,226133003831                0,006402363535                
10,800000190735                0,230244994164                0,006402363535                
11                0,234139993787                0,006402363535                
11,199999809265                0,238251000643                0,006402363535                
11,39999961853                0,242146000266                0,006402363535                
11,60000038147                0,2462580055                0,006402363535                
11,800000190735                0,250369012356                0,006402363535                
12                0,254265010357                0,006402363535                
12,199999809265                0,258376002312                0,006402363535                
12,39999961853                0,262270987034                0,006402363535                
12,60000038147                0,266382992268                0,006402363535                
12,800000190735                0,270278006792                0,006402363535                
13                0,274388998747                0,006402363535                
13,199999809265                0,278501003981                0,006402363535                
13,39999961853                0,282395988703                0,006402363535                
13,60000038147                0,286291003227                0,006402363535                
13,800000190735                0,290403008461                0,006402363535                
14                0,294514000416                0,006402363535                
14,199999809265                0,298408985138                0,006402363535                
14,39999961853                0,302520990372                0,006402363535                
14,60000038147                0,306416004896                0,006402363535                
14,800000190735                0,310526996851                0,006402363535                
15                0,314422994852                0,006402363535                
15,199999809265                0,318533986807                0,006402363535                
15,39999961853                0,322429001331                0,006402363535                
15,60000038147                0,326541006565                0,006402363535                
15,800000190735                0,330435991287                0,006402363535                
16                0,334547013044                0,006402363535                
16,200000762939                0,338441997766                0,006402363535                
16,39999961853                0,342554003                0,006402363535                
16,60000038147                0,346664994955                0,006402363535                
16,799999237061                0,350560992956                0,006402363535                
17                0,354672014713                0,006402363535                
17,200000762939                0,358566999435                0,006402363535                
17,39999961853                0,36246201396                0,006401530933                
17,60000038147                0,366573989391                0,006402363535                
17,799999237061                0,370469003916                0,006402363535                
18                0,374579995871                0,006402363535                
18,200000762939                0,378475993872                0,006402363535                
18,39999961853                0,382586985826                0,006402363535                
18,60000038147                0,386482000351                0,006402363535                
18,799999237061                0,390594005585                0,006402363535                
19                0,394488990307                0,006402363535                
19,200000762939                0,398600012064                0,006402363535                
19,39999961853                0,402494996786                0,006402363535                
19,60000038147                0,40660700202                0,006402363535                
19,799999237061                0,410501986742                0,006402363535                
20                0,414397001266                0,006402363535                
20,200000762939                0,4185090065                0,006402363535                
20,39999961853                0,422403991222                0,006402363535                
20,60000038147                0,42651501298                0,006402363535                
20,799999237061                0,430409997702                0,006402363535                
21                0,434305995703                0,006402363535                
21,200000762939                0,438416987658                0,006402363535                
21,39999961853                0,442312002182                0,006402363535                
21,60000038147                0,446424007416                0,006402363535                
21,799999237061                0,450318992138                0,006402363535                
22                0,454214006662                0,006402363535                
22,200000762939                0,458324998617                0,006402363535                
22,39999961853                0,462220996618                0,006402363535                
22,60000038147                0,466116011143                0,006402363535                
22,799999237061                0,470227003098                0,006402363535                
23                0,47412198782                0,006401530933                
23,200000762939                0,478233993053                0,006402363535                
23,39999961853                0,482129007578                0,006402363535                
23,60000038147                0,4860239923                0,006402363535                
23,799999237061                0,490135997534                0,006402363535                
24                0,494031012058                0,006402363535                
24,200000762939                0,49792599678                0,006402363535                
24,39999961853                0,501820981503                0,006402363535                
24,60000038147                0,505931973457                0,006402363535                
24,799999237061                0,509827971458                0,006402363535                
25                0,513723015785                0,006402363535                
25,200000762939                0,517618000507                0,006401530933                
25,39999961853                0,521512985229                0,006402363535                
25,60000038147                0,525623977184                0,006402363535                
25,799999237061                0,529519975185                0,006402363535                
26                0,533415019512                0,006401530933                
26,200000762939                0,537310004234                0,006402363535                
26,39999961853                0,541420996189                0,006402363535                
26,60000038147                0,545315980911                0,006402363535                
26,799999237061                0,549211978912                0,006402363535                
27                0,553107023239                0,006401530933                
27,200000762939                0,557002007961                0,006402363535                
27,39999961853                0,560896992683                0,006401530933                
27,60000038147                0,564791977406                0,006402363535                
27,799999237061                0,568687021732                0,006402363535                
28                0,572582006454                0,006402363535                
28,200000762939                0,576476991177                0,006402363535                
28,39999961853                0,580371975899                0,006401530933                
28,60000038147                0,5842679739                0,006402363535                
28,799999237061                0,588163018227                0,006401530933                
29                0,592058002949                0,006402363535                
29,200000762939                0,595952987671                0,006402363535                
29,39999961853                0,599847972393                0,006402363535                
29,60000038147                0,60374301672                0,006401530933                
29,799999237061                0,607638001442                0,006402363535                
30                0,611532986164                0,006402363535                
30,200000762939                0,615428984165                0,006402363535                
30,39999961853                0,619324028492                0,006402363535                
30,60000038147                0,623001992702                0,006402363535                
30,799999237061                0,626896977425                0,006402363535                
31                0,630792975426                0,006402363535                
31,200000762939                0,634688019753                0,006401530933                
31,39999961853                0,638365983963                0,006401530933                
31,60000038147                0,642261981964                0,006402363535                
31,799999237061                0,646157026291                0,006401530933                
32                0,649834990501                0,006401530933                
32,200000762939                0,653730988503                0,006401530933                
32,400001525879                0,657409012318                0,006401530933                
32,599998474121                0,66130399704                0,006402363535                
32,799999237061                0,664982974529                0,006402363535                
33                0,668878018856                0,006402363535                
33,200000762939                0,672556996346                0,006402363535                
33,400001525879                0,676451981068                0,006401530933                
33,599998474121                0,680131018162                0,006402363535                
33,799999237061                0,683808982372                0,006402363535                
34                0,687488019466                0,006401530933                
34,200000762939                0,691166996956                0,006402363535                
34,400001525879                0,695061981678                0,006401530933                
34,599998474121                0,698741018772                0,006402363535                
34,799999237061                0,70220297575                0,006402363535                
35                0,706098020077                0,006402363535                
35,200000762939                0,709560990334                0,006402363535                
35,400001525879                0,713239014149                0,006401530933                
35,599998474121                0,716917991638                0,006402363535                
35,799999237061                0,720597028732                0,006402363535                
36                0,72405898571                0,006401530933                
36,200000762939                0,727738022804                0,006402363535                
36,400001525879                0,731199979782                0,006401530933                
36,599998474121                0,734661996365                0,006402363535                
36,799999237061                0,738125026226                0,006402363535                
37                0,741802990437                0,006402363535                
37,200000762939                0,745266020298                0,006401530933                
37,400001525879                0,748727977276                0,006402363535                
37,599998474121                0,751973986626                0,006402363535                
37,799999237061                0,755436003208                0,006402363535                
38                0,758898973465                0,006402363535                
38,200000762939                0,762144982815                0,006401530933                
38,400001525879                0,765390992165                0,006401530933                
38,599998474121                0,768635988235                0,006402363535                
38,799999237061                0,771881997585                0,006402363535                
39                0,775128006935                0,006402363535                
39,200000762939                0,778374016285                0,006402363535                
39,400001525879                0,781404018402                0,006402363535                
39,599998474121                0,78443300724                0,006401530933                
39,799999237061                0,787463009357                0,006401530933                
40                0,790709018707                0,006401530933                
40,200000762939                0,793522000313                0,006402363535                
40,400001525879                0,796550989151                0,006402363535                
40,599998474121                0,798932015896                0,006401530933                

Цикл 4, Шаг 2
Физический номер цикла: 4
Комментарий пользователя к шагу данных: 
Приборный комментарий: Шаг завершен по пределу потенциала
Тип работы: Гальваностат
Потенциал РЦ "До" (Вольт)     : не измерялся
Потенциал РЦ "После" (Вольт)  : не измерялся
Потенциал установления (Вольт): не измерялся
Ток установления (Ампер)      : не измерялся
Скорость развертки: 0 A/с.
Количество точек данных: 196
Время, с.,                   Потенциал, В,                   Ток, А
0,20000000298                0,790709018707                -0,006394869648                
0,40000000596                0,78486597538                -0,006394869648                
0,600000023842                0,779456019402                -0,006394869648                
0,800000011921                0,77426302433                -0,006394869648                
1                0,769285976887                -0,006394869648                
1,200000047684                0,764308989048                -0,006394869648                
1,399999976158                0,759548008442                -0,006394869648                
1,600000023842                0,754787027836                -0,006394869648                
1,799999952316                0,749809980392                -0,006394869648                
2                0,745266020298                -0,006394869648                
2,200000047684                0,740504980087                -0,006394869648                
2,400000095367                0,735961019993                -0,006394869648                
2,599999904633                0,731415987015                -0,006394869648                
2,799999952316                0,72687202692                -0,006394869648                
3                0,722328007221                -0,006394869648                
3,200000047684                0,717783987522                -0,006394869648                
3,400000095367                0,713455975056                -0,006394869648                
3,599999904633                0,708911001682                -0,006394869648                
3,799999952316                0,704366981983                -0,006394869648                
4                0,700039029121                -0,006394869648                
4,199999809265                0,695711016655                -0,006394869648                
4,400000095367                0,691166996956                -0,006394869648                
4,599999904633                0,686838984489                -0,006394869648                
4,800000190735                0,682510972023                -0,006394869648                
5                0,678183019161                -0,006394869648                
